Transaction_ID,Date,User_ID,Amount,Status,Payment_Method,Service,City,Failure_Reason
TXN1336,2024-06-03,U459,8930,Success,Card,Recharge,Pune,
TXN1337,2024-09-11,U300,4264,Success,Wallet,Recharge,Pune,
TXN1338,2024-12-16,U182,1919,Success,UPI,Money Transfer,Pune,
TXN1339,2024-03-24,U734,1574,Success,UPI,Bills,Mumbai,
TXN1340,2024-05-30,U232,906,Success,UPI,Loans,Bangalore,
TXN1341,2024-02-09,U265,9497,Failed,Card,Money Transfer,Pune,Insufficient Balance
TXN1342,2024-08-28,U370,8975,Success,Wallet,Insurance,Mumbai,
TXN1343,2024-01-16,U589,5113,Failed,Wallet,Bills,Delhi,Insufficient Balance
TXN1344,2024-01-14,U891,900,Failed,UPI,Loans,Delhi,Wrong PIN
TXN1345,2024-06-11,U875,7961,Failed,UPI,Loans,Pune,Wrong Info
TXN1346,2024-07-09,U925,9023,Failed,Wallet,Recharge,Hyderabad,Bank Declined
TXN1347,2024-11-01,U136,3568,Failed,Card,Recharge,Delhi,Wrong Info
TXN1348,2024-07-22,U374,7828,Success,Wallet,Loans,Mumbai,
TXN1349,2024-06-17,U190,2054,Failed,UPI,Loans,Bangalore,Bank Declined
TXN1350,2024-09-29,U567,4561,Success,UPI,Bills,Bangalore,
TXN1351,2024-03-22,U492,2887,Failed,Wallet,Bills,Pune,Server Error
TXN1352,2024-02-12,U858,420,Failed,UPI,Money Transfer,Hyderabad,Wrong PIN
TXN1353,2024-12-07,U611,6738,Failed,UPI,Recharge,Pune,Wrong PIN
TXN1354,2024-12-11,U541,3415,Failed,Wallet,Loans,Pune,Server Error
TXN1355,2024-06-18,U341,9767,Failed,Wallet,Recharge,Delhi,Wrong Info
TXN1356,2024-06-17,U206,5249,Failed,Wallet,Bills,Mumbai,Insufficient Balance
TXN1357,2024-11-13,U928,3262,Failed,Wallet,Money Transfer,Hyderabad,Bank Declined
TXN1358,2024-09-14,U195,2348,Failed,Wallet,Loans,Pune,Server Error
TXN1359,2024-10-10,U667,7065,Failed,Card,Loans,Mumbai,Bank Declined
TXN1360,2024-05-30,U431,1700,Failed,Wallet,Money Transfer,Hyderabad,Server Error
TXN1361,2024-10-11,U356,259,Failed,Wallet,Loans,Hyderabad,Wrong Info
TXN1362,2024-02-02,U640,4184,Success,UPI,Insurance,Delhi,
TXN1363,2024-12-01,U376,2831,Failed,Card,Bills,Pune,Insufficient Balance
TXN1364,2024-12-18,U289,7664,Success,Wallet,Insurance,Mumbai,
TXN1365,2024-06-05,U966,2459,Success,Card,Insurance,Pune,
TXN1366,2024-04-17,U326,5455,Success,Card,Recharge,Bangalore,
TXN1367,2024-02-12,U679,4541,Success,Card,Bills,Pune,
TXN1368,2024-04-17,U846,7899,Success,Wallet,Loans,Mumbai,
TXN1369,2024-11-18,U309,1208,Failed,UPI,Recharge,Mumbai,Bank Declined
TXN1370,2024-08-21,U237,7578,Failed,Card,Recharge,Bangalore,Wrong PIN
TXN1371,2024-09-04,U638,3052,Failed,Wallet,Recharge,Delhi,Bank Declined
TXN1372,2024-05-14,U659,767,Success,UPI,Loans,Hyderabad,
TXN1373,2024-05-25,U853,6517,Failed,UPI,Bills,Mumbai,Wrong PIN
TXN1374,2024-06-02,U954,3391,Success,Wallet,Money Transfer,Mumbai,
TXN1375,2024-04-17,U464,4780,Failed,UPI,Recharge,Hyderabad,Wrong PIN
TXN1376,2024-01-21,U907,7509,Failed,Wallet,Bills,Pune,Wrong PIN
TXN1377,2024-11-30,U242,2141,Failed,Wallet,Insurance,Bangalore,Wrong Info
TXN1378,2024-01-25,U152,701,Success,Card,Loans,Hyderabad,
TXN1379,2024-02-18,U116,5758,Failed,Wallet,Insurance,Delhi,Server Error
TXN1380,2024-12-08,U769,3585,Failed,Card,Recharge,Bangalore,Bank Declined
TXN1381,2024-09-05,U646,5807,Failed,Wallet,Loans,Bangalore,Insufficient Balance
TXN1382,2024-05-26,U798,9821,Success,Wallet,Insurance,Hyderabad,
TXN1383,2024-03-26,U219,2466,Success,Wallet,Money Transfer,Pune,
TXN1384,2024-01-29,U447,5851,Failed,Card,Bills,Hyderabad,Server Error
TXN1385,2024-06-24,U528,3768,Failed,Wallet,Money Transfer,Pune,Wrong PIN
TXN1386,2024-11-19,U124,7917,Failed,Wallet,Money Transfer,Hyderabad,Wrong Info
TXN1387,2024-04-16,U426,7201,Failed,Card,Insurance,Hyderabad,Wrong Info
TXN1388,2024-05-26,U818,167,Success,Wallet,Bills,Hyderabad,
TXN1389,2024-07-17,U603,5380,Failed,Wallet,Money Transfer,Delhi,Wrong PIN
TXN1390,2024-01-04,U693,178,Success,Wallet,Recharge,Mumbai,
TXN1391,2024-11-14,U558,1678,Success,UPI,Money Transfer,Mumbai,
TXN1392,2024-04-08,U219,9683,Success,UPI,Bills,Delhi,
TXN1393,2024-01-18,U552,5444,Failed,Card,Loans,Hyderabad,Wrong PIN
TXN1394,2024-10-23,U753,5252,Failed,Wallet,Insurance,Bangalore,Bank Declined
TXN1395,2024-11-01,U293,2107,Success,Wallet,Recharge,Pune,
TXN1396,2024-01-20,U944,3904,Failed,Card,Money Transfer,Delhi,Bank Declined
TXN1397,2024-01-26,U798,5405,Failed,Card,Bills,Hyderabad,Insufficient Balance
TXN1398,2024-07-12,U887,3118,Success,Card,Money Transfer,Delhi,
TXN1399,2024-08-27,U310,8779,Success,Wallet,Money Transfer,Pune,
TXN1400,2024-02-25,U807,5394,Failed,Wallet,Recharge,Bangalore,Insufficient Balance
TXN1401,2024-06-15,U385,1189,Success,Wallet,Recharge,Mumbai,
TXN1402,2024-01-28,U728,539,Failed,UPI,Recharge,Hyderabad,Wrong PIN
TXN1403,2024-08-27,U676,5457,Success,UPI,Insurance,Pune,
TXN1404,2024-03-11,U486,2205,Failed,Wallet,Money Transfer,Bangalore,Bank Declined
TXN1405,2024-01-24,U145,1090,Success,Wallet,Recharge,Delhi,
TXN1406,2024-03-09,U359,6126,Success,Wallet,Loans,Hyderabad,
TXN1407,2024-03-13,U390,3527,Failed,Card,Money Transfer,Pune,Insufficient Balance
TXN1408,2024-07-23,U853,7769,Success,UPI,Money Transfer,Bangalore,
TXN1409,2024-11-20,U608,3555,Failed,UPI,Recharge,Hyderabad,Wrong Info
TXN1410,2024-05-25,U174,5241,Success,Card,Recharge,Delhi,
TXN1411,2024-04-04,U441,6303,Failed,UPI,Bills,Hyderabad,Wrong Info
TXN1412,2024-03-25,U925,8131,Failed,Card,Insurance,Pune,Wrong Info
TXN1413,2024-03-02,U689,1669,Success,Card,Loans,Delhi,
TXN1414,2024-03-09,U898,8836,Success,Wallet,Recharge,Bangalore,
TXN1415,2024-04-27,U651,1883,Failed,UPI,Loans,Mumbai,Bank Declined
TXN1416,2024-04-08,U838,6401,Success,Card,Money Transfer,Pune,
TXN1417,2024-08-11,U527,7201,Success,Card,Loans,Delhi,
TXN1418,2024-02-07,U135,4199,Failed,Card,Bills,Pune,Wrong Info
TXN1419,2024-01-19,U336,6477,Failed,Card,Loans,Bangalore,Wrong PIN
TXN1420,2024-05-01,U719,1590,Success,Wallet,Bills,Mumbai,
TXN1421,2024-10-05,U460,1714,Failed,Wallet,Bills,Mumbai,Bank Declined
TXN1422,2024-03-01,U157,3532,Failed,Card,Insurance,Hyderabad,Insufficient Balance
TXN1423,2024-06-07,U463,4999,Success,Card,Money Transfer,Hyderabad,
TXN1424,2024-07-17,U604,9986,Failed,UPI,Bills,Bangalore,Bank Declined
TXN1425,2024-08-02,U864,2249,Failed,Wallet,Recharge,Pune,Server Error
TXN1426,2024-03-12,U688,8960,Success,Wallet,Bills,Mumbai,
TXN1427,2024-02-27,U737,1175,Success,Wallet,Recharge,Delhi,
TXN1428,2024-07-23,U511,8132,Failed,UPI,Bills,Bangalore,Wrong Info
TXN1429,2024-08-27,U703,8268,Success,Card,Loans,Pune,
TXN1430,2024-12-23,U453,7162,Success,Card,Money Transfer,Bangalore,
TXN1431,2024-07-17,U693,3553,Failed,UPI,Recharge,Hyderabad,Wrong Info
TXN1432,2024-05-15,U407,7388,Failed,Card,Money Transfer,Mumbai,Server Error
TXN1433,2024-08-23,U252,5935,Failed,Card,Bills,Delhi,Server Error
TXN1434,2024-04-12,U674,2709,Failed,Wallet,Loans,Pune,Server Error
TXN1435,2024-02-08,U566,6170,Success,Card,Insurance,Mumbai,
TXN1436,2024-07-28,U496,2148,Success,Card,Insurance,Delhi,
TXN1437,2024-04-08,U271,2414,Failed,Wallet,Insurance,Delhi,Wrong Info
TXN1438,2024-01-04,U643,8531,Failed,Card,Insurance,Hyderabad,Wrong Info
TXN1439,2024-01-24,U215,6210,Failed,UPI,Loans,Pune,Server Error
TXN1440,2024-09-13,U210,484,Failed,Card,Money Transfer,Pune,Server Error
TXN1441,2024-10-01,U576,2321,Success,UPI,Insurance,Pune,
TXN1442,2024-09-20,U411,5784,Success,Wallet,Loans,Pune,
TXN1443,2024-01-27,U370,5647,Success,UPI,Loans,Mumbai,
TXN1444,2024-01-21,U576,9149,Failed,Card,Money Transfer,Bangalore,Wrong Info
TXN1445,2024-05-20,U156,6860,Success,Card,Loans,Mumbai,
TXN1446,2024-11-23,U951,9945,Success,Wallet,Money Transfer,Delhi,
TXN1447,2024-01-16,U454,8163,Failed,UPI,Loans,Delhi,Wrong Info
TXN1448,2024-09-07,U793,8825,Failed,Card,Recharge,Hyderabad,Wrong PIN
TXN1449,2024-03-13,U532,9182,Success,Card,Recharge,Mumbai,
TXN1450,2024-11-05,U244,6948,Success,Card,Bills,Bangalore,
TXN1451,2024-01-25,U534,1735,Success,Card,Bills,Mumbai,
TXN1452,2024-12-05,U713,5469,Failed,UPI,Money Transfer,Hyderabad,Bank Declined
TXN1453,2024-11-28,U596,112,Failed,Wallet,Recharge,Hyderabad,Bank Declined
TXN1454,2024-11-25,U732,9573,Success,Card,Money Transfer,Hyderabad,
TXN1455,2024-06-13,U791,6543,Failed,Wallet,Loans,Hyderabad,Bank Declined
TXN1456,2024-01-04,U470,4519,Success,UPI,Loans,Hyderabad,
TXN1457,2024-12-17,U455,1045,Failed,Card,Insurance,Pune,Wrong Info
TXN1458,2024-04-26,U309,6427,Success,UPI,Bills,Pune,
TXN1459,2024-11-07,U746,8868,Failed,Card,Bills,Hyderabad,Bank Declined
TXN1460,2024-07-16,U494,4938,Success,UPI,Insurance,Mumbai,
TXN1461,2024-04-06,U363,6008,Failed,Wallet,Insurance,Mumbai,Server Error
TXN1462,2024-07-10,U868,2914,Success,Wallet,Bills,Hyderabad,
TXN1463,2024-10-01,U282,2897,Failed,UPI,Loans,Bangalore,Wrong Info
TXN1464,2024-08-18,U257,357,Failed,UPI,Insurance,Hyderabad,Bank Declined
TXN1465,2024-02-18,U987,1226,Success,Card,Bills,Hyderabad,
TXN1466,2024-08-28,U533,4863,Failed,Card,Money Transfer,Delhi,Wrong Info
TXN1467,2024-12-30,U919,8448,Success,Wallet,Recharge,Hyderabad,
TXN1468,2024-06-16,U273,9158,Failed,UPI,Loans,Bangalore,Wrong PIN
TXN1469,2024-04-27,U846,9099,Success,UPI,Money Transfer,Hyderabad,
TXN1470,2024-05-04,U149,8037,Success,UPI,Recharge,Mumbai,
TXN1471,2024-11-04,U381,5342,Success,UPI,Money Transfer,Bangalore,
TXN1472,2024-01-26,U204,1991,Success,UPI,Money Transfer,Bangalore,
TXN1473,2024-05-25,U638,934,Failed,Wallet,Recharge,Delhi,Wrong PIN
TXN1474,2024-06-19,U449,6709,Failed,UPI,Bills,Bangalore,Insufficient Balance
TXN1475,2024-10-31,U839,3722,Failed,UPI,Insurance,Hyderabad,Wrong PIN
TXN1476,2024-09-10,U636,1897,Failed,Wallet,Loans,Pune,Server Error
TXN1477,2024-07-19,U293,1841,Success,Wallet,Insurance,Bangalore,
TXN1478,2024-05-08,U774,2596,Failed,UPI,Recharge,Delhi,Server Error
TXN1479,2024-09-09,U799,2326,Success,UPI,Insurance,Hyderabad,
TXN1480,2024-12-30,U270,3156,Success,UPI,Recharge,Pune,
TXN1481,2024-10-02,U380,4904,Failed,UPI,Loans,Bangalore,Insufficient Balance
TXN1482,2024-06-05,U352,6243,Failed,UPI,Loans,Bangalore,Bank Declined
TXN1483,2024-02-13,U897,167,Failed,UPI,Loans,Hyderabad,Wrong Info
TXN1484,2024-04-04,U348,6408,Failed,UPI,Bills,Delhi,Wrong PIN
TXN1485,2024-07-17,U953,5197,Failed,Wallet,Insurance,Pune,Insufficient Balance
TXN1486,2024-11-12,U479,793,Success,Wallet,Loans,Pune,
TXN1487,2024-04-16,U263,7806,Failed,Wallet,Loans,Bangalore,Bank Declined
TXN1488,2024-06-17,U574,9407,Success,Wallet,Bills,Bangalore,
TXN1489,2024-03-17,U717,7429,Success,Wallet,Insurance,Bangalore,
TXN1490,2024-05-27,U316,9982,Failed,Wallet,Insurance,Delhi,Insufficient Balance
TXN1491,2024-01-15,U271,6226,Failed,Card,Money Transfer,Bangalore,Insufficient Balance
TXN1492,2024-10-09,U107,7093,Failed,Card,Recharge,Delhi,Wrong PIN
TXN1493,2024-10-19,U214,7577,Failed,Card,Recharge,Mumbai,Wrong PIN
TXN1494,2024-09-12,U372,4204,Failed,Wallet,Loans,Bangalore,Server Error
TXN1495,2024-02-13,U617,8207,Failed,Card,Money Transfer,Pune,Bank Declined
TXN1496,2024-09-10,U231,9507,Success,UPI,Insurance,Bangalore,
TXN1497,2024-04-23,U640,8928,Success,UPI,Insurance,Hyderabad,
TXN1498,2024-12-21,U693,9597,Success,Card,Recharge,Delhi,
TXN1499,2024-03-01,U978,9622,Failed,UPI,Bills,Hyderabad,Bank Declined
TXN1500,2024-10-25,U291,5922,Success,Wallet,Money Transfer,Delhi,
TXN1501,2024-06-26,U621,4497,Failed,Card,Bills,Bangalore,Insufficient Balance
TXN1502,2024-06-24,U886,5077,Success,Card,Loans,Hyderabad,
TXN1503,2024-03-31,U234,5366,Success,UPI,Bills,Bangalore,
TXN1504,2024-01-21,U462,4021,Failed,Wallet,Insurance,Hyderabad,Bank Declined
TXN1505,2024-08-02,U627,346,Failed,Wallet,Recharge,Mumbai,Wrong PIN
TXN1506,2024-11-11,U601,8119,Success,Card,Money Transfer,Bangalore,
TXN1507,2024-05-03,U486,7682,Failed,Wallet,Bills,Hyderabad,Insufficient Balance
TXN1508,2024-05-15,U448,9792,Success,UPI,Recharge,Pune,
TXN1509,2024-11-16,U666,1773,Success,Wallet,Recharge,Hyderabad,
TXN1510,2024-03-12,U620,8720,Success,UPI,Recharge,Delhi,
TXN1511,2024-05-07,U722,7313,Failed,UPI,Bills,Mumbai,Insufficient Balance
TXN1512,2024-04-10,U391,525,Success,Card,Recharge,Delhi,
TXN1513,2024-05-13,U488,4546,Failed,Card,Money Transfer,Delhi,Server Error
TXN1514,2024-03-10,U578,200,Failed,UPI,Recharge,Pune,Wrong PIN
TXN1515,2024-09-04,U671,2994,Success,UPI,Bills,Bangalore,
TXN1516,2024-04-27,U680,9868,Failed,UPI,Bills,Pune,Server Error
TXN1517,2024-08-30,U995,3387,Success,Wallet,Bills,Hyderabad,
TXN1518,2024-01-31,U307,5683,Success,Card,Loans,Delhi,
TXN1519,2024-07-19,U888,3900,Failed,UPI,Loans,Pune,Server Error
TXN1520,2024-07-20,U571,2930,Failed,Card,Loans,Mumbai,Wrong Info
TXN1521,2024-07-18,U279,2177,Failed,Card,Loans,Hyderabad,Insufficient Balance
TXN1522,2024-07-27,U750,6124,Success,UPI,Recharge,Hyderabad,
TXN1523,2024-10-09,U687,8793,Failed,UPI,Insurance,Mumbai,Server Error
TXN1524,2024-05-29,U725,3444,Success,Wallet,Recharge,Pune,
TXN1525,2024-08-12,U543,3985,Success,Wallet,Money Transfer,Hyderabad,
TXN1526,2024-11-05,U244,6619,Failed,UPI,Insurance,Bangalore,Wrong Info
TXN1527,2024-11-17,U115,4974,Success,UPI,Bills,Hyderabad,
TXN1528,2024-12-08,U665,3310,Success,UPI,Loans,Delhi,
TXN1529,2024-02-13,U456,4079,Success,UPI,Recharge,Mumbai,
TXN1530,2024-06-22,U473,8570,Failed,UPI,Bills,Pune,Insufficient Balance
TXN1531,2024-08-13,U657,6207,Success,UPI,Recharge,Pune,
TXN1532,2024-04-12,U976,1156,Success,UPI,Money Transfer,Mumbai,
TXN1533,2024-08-14,U323,1743,Success,Card,Money Transfer,Mumbai,
TXN1534,2024-01-22,U101,4198,Failed,Wallet,Recharge,Bangalore,Wrong Info
TXN1535,2024-02-06,U812,5174,Success,UPI,Recharge,Bangalore,
TXN1536,2024-04-09,U330,3881,Failed,UPI,Recharge,Delhi,Server Error
TXN1537,2024-11-11,U535,7258,Failed,Wallet,Money Transfer,Hyderabad,Wrong Info
TXN1538,2024-05-07,U766,4521,Failed,Card,Bills,Bangalore,Server Error
TXN1539,2024-04-10,U696,9919,Success,Wallet,Money Transfer,Bangalore,
TXN1540,2024-06-26,U966,6308,Success,UPI,Bills,Mumbai,
TXN1541,2024-02-15,U334,4806,Success,UPI,Loans,Pune,
TXN1542,2024-07-14,U413,1291,Success,Card,Money Transfer,Delhi,
TXN1543,2024-12-18,U996,9833,Failed,Wallet,Bills,Pune,Wrong PIN
TXN1544,2024-05-26,U805,3576,Failed,Card,Bills,Bangalore,Bank Declined
TXN1545,2024-07-24,U391,4082,Success,Wallet,Insurance,Bangalore,
TXN1546,2024-07-26,U964,8039,Failed,Card,Money Transfer,Bangalore,Insufficient Balance
TXN1547,2024-05-24,U812,7515,Failed,Wallet,Money Transfer,Hyderabad,Wrong PIN
TXN1548,2024-05-07,U523,6545,Success,UPI,Loans,Bangalore,
TXN1549,2024-08-07,U407,9934,Success,Wallet,Recharge,Bangalore,
TXN1550,2024-04-29,U944,4398,Success,UPI,Recharge,Delhi,
TXN1551,2024-02-27,U154,748,Failed,Wallet,Loans,Bangalore,Server Error
TXN1552,2024-05-06,U594,6594,Success,Wallet,Money Transfer,Delhi,
TXN1553,2024-10-07,U958,3706,Success,Card,Loans,Hyderabad,
TXN1554,2024-07-07,U664,9318,Failed,UPI,Bills,Delhi,Wrong Info
TXN1555,2024-02-15,U602,8117,Failed,Wallet,Money Transfer,Mumbai,Wrong Info
TXN1556,2024-06-02,U862,9855,Success,Card,Insurance,Bangalore,
TXN1557,2024-09-21,U151,3690,Success,Wallet,Insurance,Hyderabad,
TXN1558,2024-02-05,U409,2928,Success,UPI,Recharge,Mumbai,
TXN1559,2024-11-02,U999,5710,Success,Card,Money Transfer,Bangalore,
TXN1560,2024-05-11,U814,1114,Failed,Wallet,Money Transfer,Pune,Bank Declined
TXN1561,2024-08-15,U199,3611,Failed,Wallet,Recharge,Hyderabad,Bank Declined
TXN1562,2024-09-05,U432,6582,Success,Card,Insurance,Delhi,
TXN1563,2024-03-24,U971,216,Failed,Wallet,Loans,Pune,Server Error
TXN1564,2024-06-08,U723,7501,Failed,UPI,Money Transfer,Hyderabad,Wrong Info
TXN1565,2024-11-19,U499,5985,Failed,Wallet,Loans,Pune,Wrong Info
TXN1566,2024-04-05,U631,3295,Success,Card,Insurance,Mumbai,
TXN1567,2024-08-05,U748,6901,Success,Card,Money Transfer,Pune,
TXN1568,2024-09-18,U843,1127,Success,Wallet,Recharge,Hyderabad,
TXN1569,2024-08-27,U781,5507,Failed,UPI,Loans,Pune,Insufficient Balance
TXN1570,2024-07-13,U391,1027,Failed,Wallet,Loans,Delhi,Wrong PIN
TXN1571,2024-01-22,U631,9393,Success,UPI,Loans,Mumbai,
TXN1572,2024-09-20,U332,3216,Failed,Wallet,Money Transfer,Mumbai,Bank Declined
TXN1573,2024-12-27,U499,8628,Failed,Wallet,Recharge,Delhi,Insufficient Balance
TXN1574,2024-07-17,U911,7027,Failed,Card,Loans,Mumbai,Insufficient Balance
TXN1575,2024-10-19,U715,908,Success,Card,Loans,Pune,
TXN1576,2024-03-26,U427,6661,Failed,Card,Insurance,Hyderabad,Server Error
TXN1577,2024-04-10,U730,2459,Success,Card,Recharge,Pune,
TXN1578,2024-10-01,U371,2964,Failed,Wallet,Loans,Pune,Wrong Info
TXN1579,2024-12-16,U290,3758,Failed,Wallet,Recharge,Mumbai,Server Error
TXN1580,2024-08-10,U643,7413,Failed,UPI,Money Transfer,Delhi,Server Error
TXN1581,2024-02-27,U353,3437,Failed,Wallet,Bills,Pune,Wrong PIN
TXN1582,2024-03-02,U590,1008,Failed,UPI,Bills,Pune,Wrong PIN
TXN1583,2024-11-29,U903,1669,Success,Card,Insurance,Delhi,
TXN1584,2024-01-12,U864,5789,Success,Wallet,Money Transfer,Pune,
TXN1585,2024-10-27,U534,9228,Success,Wallet,Money Transfer,Pune,
TXN1586,2024-03-29,U790,2409,Success,Card,Money Transfer,Hyderabad,
TXN1587,2024-05-06,U517,7824,Failed,UPI,Money Transfer,Mumbai,Bank Declined
TXN1588,2024-10-17,U164,9314,Failed,Card,Loans,Delhi,Wrong PIN
TXN1589,2024-09-20,U621,7161,Failed,UPI,Insurance,Pune,Wrong Info
TXN1590,2024-11-18,U142,4387,Failed,UPI,Loans,Hyderabad,Wrong Info
TXN1591,2024-03-18,U352,1742,Failed,UPI,Recharge,Pune,Insufficient Balance
TXN1592,2024-04-03,U342,6728,Success,UPI,Money Transfer,Mumbai,
TXN1593,2024-09-15,U297,6141,Success,Card,Recharge,Pune,
TXN1594,2024-06-02,U228,3740,Failed,UPI,Insurance,Mumbai,Server Error
TXN1595,2024-05-30,U682,9936,Success,Wallet,Insurance,Bangalore,
TXN1596,2024-01-16,U209,4762,Failed,UPI,Loans,Mumbai,Server Error
TXN1597,2024-12-25,U768,1749,Failed,UPI,Money Transfer,Mumbai,Wrong PIN
TXN1598,2024-08-28,U346,8111,Success,Card,Recharge,Pune,
TXN1599,2024-10-09,U751,3879,Success,Wallet,Recharge,Mumbai,
TXN1600,2024-12-12,U513,8156,Failed,UPI,Recharge,Delhi,Bank Declined
TXN1601,2024-07-10,U338,2790,Failed,UPI,Recharge,Bangalore,Bank Declined
TXN1602,2024-03-25,U315,8610,Success,Wallet,Loans,Delhi,
TXN1603,2024-07-04,U808,1859,Failed,Wallet,Insurance,Bangalore,Wrong Info
TXN1604,2024-12-13,U551,9079,Failed,Card,Money Transfer,Delhi,Wrong Info
TXN1605,2024-03-13,U643,2201,Success,Card,Loans,Pune,
TXN1606,2024-12-17,U808,5592,Success,Wallet,Bills,Mumbai,
TXN1607,2024-03-26,U846,8524,Failed,UPI,Recharge,Bangalore,Wrong PIN
TXN1608,2024-06-04,U262,4146,Failed,UPI,Bills,Bangalore,Bank Declined
TXN1609,2024-10-01,U319,9449,Failed,Wallet,Money Transfer,Pune,Server Error
TXN1610,2024-04-22,U205,1429,Failed,Card,Loans,Pune,Bank Declined
TXN1611,2024-07-30,U720,719,Failed,Card,Insurance,Mumbai,Insufficient Balance
TXN1612,2024-05-18,U934,6878,Failed,UPI,Recharge,Bangalore,Wrong Info
TXN1613,2024-01-17,U804,570,Success,UPI,Insurance,Hyderabad,
TXN1614,2024-11-24,U543,6501,Failed,Wallet,Bills,Delhi,Insufficient Balance
TXN1615,2024-09-09,U495,1079,Failed,UPI,Insurance,Bangalore,Wrong Info
TXN1616,2024-02-01,U706,9025,Failed,Card,Recharge,Pune,Bank Declined
TXN1617,2024-01-27,U761,6986,Failed,Wallet,Loans,Delhi,Wrong Info
TXN1618,2024-09-12,U934,5898,Failed,UPI,Loans,Hyderabad,Wrong PIN
TXN1619,2024-07-17,U659,8106,Success,Card,Recharge,Hyderabad,
TXN1620,2024-05-11,U666,8082,Failed,UPI,Recharge,Pune,Server Error
TXN1621,2024-10-26,U786,1009,Failed,Card,Money Transfer,Delhi,Server Error
TXN1622,2024-07-31,U723,1995,Success,UPI,Loans,Pune,
TXN1623,2024-07-18,U576,2343,Failed,UPI,Recharge,Hyderabad,Insufficient Balance
TXN1624,2024-09-28,U138,6513,Success,Card,Loans,Mumbai,
TXN1625,2024-08-17,U107,6837,Failed,Card,Bills,Delhi,Insufficient Balance
TXN1626,2024-12-27,U314,6485,Failed,Card,Recharge,Delhi,Server Error
TXN1627,2024-11-18,U444,6722,Success,Wallet,Recharge,Hyderabad,
TXN1628,2024-08-08,U756,1921,Success,Card,Money Transfer,Delhi,
TXN1629,2024-10-11,U417,1334,Success,UPI,Insurance,Bangalore,
TXN1630,2024-12-02,U683,2991,Failed,Card,Bills,Delhi,Insufficient Balance
TXN1631,2024-06-02,U243,6770,Success,Wallet,Insurance,Mumbai,
TXN1632,2024-04-17,U362,6900,Failed,Card,Recharge,Mumbai,Insufficient Balance
TXN1633,2024-09-13,U833,6313,Success,UPI,Loans,Hyderabad,
TXN1634,2024-08-04,U963,1940,Failed,Wallet,Recharge,Pune,Bank Declined
TXN1635,2024-09-01,U133,6516,Failed,Card,Insurance,Mumbai,Insufficient Balance
TXN1636,2024-02-29,U676,3282,Failed,Wallet,Money Transfer,Hyderabad,Server Error
TXN1637,2024-04-29,U201,5856,Success,Wallet,Bills,Delhi,
TXN1638,2024-07-25,U495,1527,Failed,Wallet,Recharge,Hyderabad,Bank Declined
TXN1639,2024-12-10,U392,5677,Failed,UPI,Recharge,Mumbai,Wrong Info
TXN1640,2024-08-14,U375,197,Failed,Card,Money Transfer,Bangalore,Server Error
TXN1641,2024-09-22,U786,1556,Success,UPI,Bills,Hyderabad,
TXN1642,2024-03-12,U663,2102,Success,Wallet,Recharge,Hyderabad,
TXN1643,2024-05-06,U657,3968,Success,UPI,Recharge,Delhi,
TXN1644,2024-04-15,U849,703,Success,UPI,Bills,Bangalore,
TXN1645,2024-05-11,U878,7704,Failed,Wallet,Recharge,Bangalore,Server Error
TXN1646,2024-08-21,U901,5589,Success,Wallet,Insurance,Delhi,
TXN1647,2024-11-09,U913,3166,Success,Card,Recharge,Bangalore,
TXN1648,2024-08-19,U409,5420,Success,Wallet,Bills,Bangalore,
TXN1649,2024-11-14,U389,5691,Failed,UPI,Recharge,Delhi,Insufficient Balance
TXN1650,2024-06-09,U828,4511,Success,UPI,Insurance,Mumbai,
TXN1651,2024-03-02,U335,6233,Failed,Wallet,Bills,Pune,Bank Declined
TXN1652,2024-07-29,U230,6031,Success,Card,Loans,Delhi,
TXN1653,2024-05-29,U712,3410,Success,Wallet,Money Transfer,Hyderabad,
TXN1654,2024-06-28,U299,2175,Success,Card,Recharge,Mumbai,
TXN1655,2024-03-10,U959,6908,Failed,Card,Recharge,Delhi,Bank Declined
TXN1656,2024-12-17,U559,6647,Failed,Card,Loans,Mumbai,Bank Declined
TXN1657,2024-11-15,U737,9924,Failed,Card,Bills,Pune,Wrong PIN
TXN1658,2024-06-28,U607,7233,Failed,Card,Insurance,Mumbai,Wrong Info
TXN1659,2024-01-13,U454,8276,Success,Wallet,Insurance,Delhi,
TXN1660,2024-03-22,U210,5328,Failed,Card,Insurance,Delhi,Wrong Info
TXN1661,2024-01-12,U429,704,Success,Wallet,Loans,Mumbai,
TXN1662,2024-08-29,U120,6188,Failed,Wallet,Recharge,Mumbai,Bank Declined
TXN1663,2024-06-17,U998,3289,Success,UPI,Loans,Pune,
TXN1664,2024-02-23,U411,8524,Success,Card,Recharge,Pune,
TXN1665,2024-11-09,U996,5140,Failed,UPI,Money Transfer,Pune,Wrong PIN
TXN1666,2024-12-23,U724,8103,Success,Wallet,Bills,Delhi,
TXN1667,2024-02-19,U440,7436,Failed,Card,Bills,Delhi,Insufficient Balance
TXN1668,2024-07-22,U870,1242,Success,Wallet,Insurance,Delhi,
TXN1669,2024-08-25,U430,5161,Failed,Card,Bills,Hyderabad,Insufficient Balance
TXN1670,2024-04-26,U515,2048,Failed,Card,Recharge,Pune,Bank Declined
TXN1671,2024-09-18,U278,2393,Failed,Card,Recharge,Delhi,Server Error
